id,type,maxSpeed,averageSpeed,hour,minute,start_vertex_id,stop_vertex_id,turnsCount
veh2532559,Bus,8.0,1.69,20,52,174,201,0
veh4591918,Bus,8.0,1.74,10,32,86,59,0
veh4686816,Bus,8.0,1.38,14,17,12,186,0
veh472728,Bus,8.0,1.4,17,30,145,172,0
veh3189706,Bus,8.0,1.15,19,6,87,41,1
veh5158954,Bus,8.0,1.39,18,51,29,56,0
veh2810684,Bus,8.0,1.33,8,12,202,175,0
veh5158987,Bus,8.0,1.37,20,17,12,186,0
veh5998602,Bus,8.0,1.5,12,15,4,178,0
veh2622343,Bus,8.0,1.28,20,11,29,186,1
veh4591988,Bus,8.0,1.34,17,12,202,175,0
veh1877253,Bus,8.0,1.4,12,51,29,56,0
veh1405142,Bus,8.0,1.22,5,45,207,33,0
veh3096107,Bus,8.0,1.4,8,30,145,172,0
veh1127946,Bus,8.0,1.7,18,54,144,117,0
veh3096143,Bus,8.0,1.49,10,15,4,178,0
veh2532566,Bus,8.0,1.4,21,30,145,172,0
veh4969627,Bus,8.0,1.37,10,32,27,201,0
veh5065516,Bus,8.0,1.54,16,26,87,56,1
veh376662,Bus,8.0,1.55,9,26,87,56,1
veh6092275,Bus,7.99,1.38,9,31,29,201,1
veh3656902,Bus,8.0,1.57,5,22,174,48,1
veh3374266,Bus,8.0,1.4,20,51,29,56,0
veh3374218,Bus,8.0,1.69,16,52,174,201,0
veh5436914,Bus,8.0,1.28,7,47,215,41,0
veh94307,Bus,8.0,1.34,18,17,12,186,0
veh2716099,Bus,8.0,1.48,8,15,4,178,0
veh1877186,Bus,7.99,1.39,7,31,29,201,1
veh1032139,Bus,8.0,1.4,8,30,145,172,0
veh565779,Bus,7.98,1.28,11,47,215,41,0
veh5626571,Bus,8.0,1.38,14,32,27,201,0
veh3752743,Bus,7.99,1.44,9,46,87,114,0
veh4781216,Bus,8.0,1.28,18,11,29,186,1
veh2439590,Bus,7.99,1.21,15,2,230,56,0
veh3279437,Bus,8.0,1.44,7,46,87,114,0
veh3189638,Bus,7.99,1.48,12,15,4,178,0
veh6470328,Bus,8.0,1.16,4,6,87,41,1
veh4781170,Bus,8.0,1.22,13,45,207,33,0
veh1127847,Bus,8.0,1.57,9,22,174,48,1
veh94347,Bus,8.0,1.69,22,52,174,201,0
veh3374155,Bus,7.97,1.23,9,45,207,33,0
veh3189677,Bus,7.99,1.5,16,15,4,178,0
veh4124094,Bus,8.0,1.39,17,31,29,201,1
veh5904207,Bus,8.0,1.71,8,54,144,117,0
veh94284,Bus,8.0,1.39,17,31,29,201,1
veh3096086,Bus,8.0,1.39,6,17,12,186,0
veh1966463,Bus,8.0,1.74,10,32,86,59,0
veh2439531,Bus,8.0,1.28,9,47,215,41,0
veh5158871,Bus,7.99,1.22,9,45,207,33,0
veh5721613,Bus,8.0,1.74,14,32,86,59,0
veh5531507,Bus,8.0,1.44,8,46,87,114,0
veh5158888,Bus,8.0,1.65,11,24,144,178,1
veh1877294,Bus,8.0,1.74,16,32,86,59,0
veh6281121,Bus,8.0,1.69,4,52,174,201,0
veh2249104,Bus,8.0,1.69,16,52,174,201,0
veh4686796,Bus,8.0,1.71,12,2,86,33,1
veh2905375,Bus,7.99,1.38,16,32,27,201,0
veh3096103,Bus,8.0,1.4,8,51,29,56,0
veh565734,Bus,8.0,1.44,8,46,87,114,0
veh1877183,Bus,7.99,1.38,6,17,12,186,0
veh5437069,Bus,8.0,1.57,21,22,174,48,1
veh4218653,Bus,8.0,1.65,5,24,144,178,1
veh2716163,Bus,8.0,1.35,15,11,29,186,1
veh4218815,Bus,8.0,1.66,19,24,144,178,1
veh565885,Bus,8.0,1.7,21,54,144,117,0
veh2060314,Bus,8.0,1.66,9,24,144,178,1
veh1405320,Bus,8.0,1.57,21,22,174,48,1
veh1405329,Bus,8.0,1.4,22,51,29,56,0
veh6186842,Bus,8.0,1.55,16,26,87,56,1
veh2060407,Bus,8.0,1.55,18,4,144,41,1
veh843899,Bus,8.0,1.69,8,52,174,201,0
veh1221682,Bus,8.0,1.44,5,46,87,114,0
veh3752868,Bus,8.0,1.33,20,12,202,175,0
veh2343397,Bus,8.0,1.55,6,26,87,56,1
veh6470417,Bus,8.0,1.4,12,51,29,56,0
veh4875056,Bus,8.0,1.71,4,2,86,33,1
veh5437029,Bus,7.99,1.35,18,11,29,186,1
veh6560504,Bus,8.0,1.65,9,24,144,178,1
veh1221873,Bus,8.0,1.38,22,31,29,201,1
veh5342386,Bus,8.0,1.44,15,46,87,114,0
veh3279579,Bus,8.0,1.57,19,22,174,48,1
veh5248372,Bus,7.99,1.28,17,47,215,41,0
veh5437063,Bus,8.0,1.38,20,17,12,186,0
veh5342371,Bus,8.0,1.28,13,47,215,41,0
veh2905422,Bus,8.0,1.33,20,12,202,175,0
veh3846252,Bus,8.0,1.57,9,22,174,48,1
veh1499412,Bus,8.0,1.54,19,26,87,56,1
veh1310952,Bus,7.99,1.4,17,30,145,172,0
veh655103,Bus,7.99,1.44,11,46,87,114,0
veh4502808,Bus,8.0,1.28,14,11,29,186,1
veh2810737,Bus,8.0,1.28,13,47,215,41,0
veh1405243,Bus,8.0,1.34,14,17,12,186,0
veh1032188,Bus,8.0,1.4,12,51,29,56,0
veh3279531,Bus,8.0,1.66,15,22,174,48,1
veh3189664,Bus,8.0,1.66,15,24,144,178,1
veh749472,Bus,8.0,1.7,9,54,144,117,0
veh4875232,Bus,8.0,1.69,20,52,174,201,0
veh2154429,Bus,7.99,1.55,11,4,144,41,1
veh5342377,Bus,8.0,1.16,14,6,87,41,1
veh3563142,Bus,8.0,1.55,10,26,87,56,1
veh3752838,Bus,8.0,1.55,18,26,87,56,1
veh3936028,Bus,8.0,1.7,13,54,144,117,0
veh6281228,Bus,8.0,1.74,14,32,86,59,0
veh4875090,Bus,8.0,1.15,8,6,87,41,1
veh5626573,Bus,8.0,1.39,15,31,29,201,1
veh3752702,Bus,8.0,1.55,6,26,87,56,1
veh5342341,Bus,8.0,1.54,10,26,87,56,1
veh5626482,Bus,8.0,1.44,7,46,87,114,0
veh3189625,Bus,8.0,1.57,11,22,174,48,1
veh1499326,Bus,7.98,1.5,10,15,4,178,0
veh1966457,Bus,7.99,1.38,10,31,29,201,1
veh4781194,Bus,8.0,1.4,16,51,29,56,0
veh1688026,Bus,8.0,1.26,8,11,29,186,1
veh3189553,Bus,8.0,1.28,5,47,215,41,0
veh2905276,Bus,7.99,1.21,7,2,230,56,0
veh3374259,Bus,8.0,1.65,19,24,144,178,1
veh5904335,Bus,7.99,1.21,19,2,230,56,0
veh4409489,Bus,8.0,1.69,8,2,86,33,1
veh1966583,Bus,8.0,1.21,21,2,230,56,0
veh2905353,Bus,8.0,1.49,14,15,4,178,0
veh5065455,Bus,7.99,1.22,9,2,230,56,0
veh6470352,Bus,8.0,1.4,7,30,145,172,0
veh565872,Bus,8.0,1.16,20,6,87,41,1
veh94223,Bus,8.0,1.74,10,32,86,59,0
veh749561,Bus,8.0,1.69,18,52,174,201,0
veh843978,Bus,8.0,1.7,15,54,144,117,0
veh1594274,Bus,8.0,1.55,18,4,144,41,1
veh5531517,Bus,7.99,1.49,8,15,4,178,0
veh4502896,Bus,7.98,1.27,21,47,215,41,0
veh5531532,Bus,8.0,1.27,9,47,215,41,0
veh2060344,Bus,8.0,1.74,12,32,86,59,0
veh6092295,Bus,8.0,1.7,10,2,86,33,1
veh282738,Bus,8.0,1.33,9,12,202,175,0
veh843965,Bus,7.99,1.55,14,26,87,56,1
veh844030,Bus,8.0,1.28,19,47,215,41,0
veh749509,Bus,8.0,1.71,13,54,144,117,0
veh1499328,Bus,8.0,1.45,11,46,87,114,0
veh5904229,Bus,8.0,1.4,10,51,29,56,0
veh1594203,Bus,8.0,1.7,11,54,144,117,0
veh3189599,Bus,8.0,1.55,9,26,87,56,1
veh6377237,Bus,8.0,1.55,9,4,144,41,1
veh4313434,Bus,7.99,1.28,15,47,215,41,0
veh5815011,Bus,8.0,1.71,7,2,86,33,1
veh5815111,Bus,8.0,1.16,16,6,87,41,1
veh2716153,Bus,7.98,1.27,14,11,29,186,1
veh5248271,Bus,7.99,1.74,8,32,86,59,0
veh3846322,Bus,8.0,1.55,16,26,87,56,1
veh5531596,Bus,8.0,1.69,16,52,174,201,0
veh4591993,Bus,7.99,1.4,18,51,29,56,0
veh655157,Bus,8.0,1.49,16,15,4,178,0
veh1032123,Bus,8.0,1.4,7,30,145,172,0
veh5437056,Bus,7.98,1.21,19,2,230,56,0
veh3468191,Bus,7.99,1.38,14,31,29,201,1
veh4218703,Bus,8.0,1.66,9,22,174,48,1
veh5065546,Bus,8.0,1.38,18,17,12,186,0
veh2249096,Bus,8.0,1.7,15,54,144,117,0
veh3752694,Bus,8.0,1.66,5,22,174,48,1
veh3189550,Bus,7.99,1.47,5,30,145,172,0
veh5721606,Bus,7.99,1.21,13,2,230,56,0
veh2999720,Bus,7.99,1.7,6,52,174,201,0
veh3846375,Bus,8.0,1.33,20,12,202,175,0
veh1877192,Bus,8.0,1.55,7,4,144,41,1
veh6092348,Bus,8.0,1.4,16,51,29,56,0
veh1594218,Bus,8.0,1.65,13,24,144,178,1
veh4313329,Bus,8.0,1.71,6,2,86,33,1
veh1877340,Bus,8.0,1.4,20,51,29,56,0
veh282682,Bus,8.0,1.66,5,24,144,178,1
veh565732,Bus,8.0,1.15,8,6,87,41,1
veh1221696,Bus,8.0,1.33,6,12,202,175,0
veh5436920,Bus,8.0,1.55,8,26,87,56,1
veh6186808,Bus,8.0,1.5,12,15,4,178,0
veh1688132,Bus,8.0,1.65,17,24,144,178,1
veh1221813,Bus,8.0,1.15,17,6,87,41,1
veh1966488,Bus,8.0,1.66,13,24,144,178,1
veh1594133,Bus,8.0,1.16,6,6,87,41,1
veh1310862,Bus,7.98,1.34,8,17,12,186,0
veh1310875,Bus,8.0,1.65,9,24,144,178,1
veh376749,Bus,8.0,1.66,17,24,144,178,1
veh188435,Bus,8.0,1.44,19,46,87,114,0
veh3189718,Bus,7.99,1.23,19,45,207,33,0
veh6281271,Bus,8.0,1.69,18,2,86,33,1
veh2999805,Bus,7.99,1.27,13,47,215,41,0
veh4781192,Bus,7.99,1.22,15,2,230,56,0
veh3374211,Bus,7.99,1.28,15,47,215,41,0
veh3656944,Bus,7.99,1.37,8,17,12,186,0
veh5342275,Bus,8.0,1.44,5,46,87,114,0
veh937716,Bus,8.0,1.7,21,54,144,117,0
veh2154416,Bus,8.0,1.4,10,51,29,56,0
veh2810649,Bus,8.0,1.4,6,51,29,56,0
veh3279490,Bus,7.99,1.5,10,15,4,178,0
veh5342467,Bus,8.0,1.39,22,51,29,56,0
veh1032262,Bus,8.0,1.44,19,46,87,114,0
veh2622229,Bus,8.0,1.66,9,24,144,178,1
veh1499445,Bus,8.0,1.39,22,31,29,201,1
veh3935945,Bus,8.0,1.69,6,2,86,33,1
veh749535,Bus,8.0,1.4,16,51,29,56,0
veh2716172,Bus,8.0,1.22,15,45,207,33,0
veh3846337,Bus,8.0,1.7,17,54,144,117,0
veh1221713,Bus,8.0,1.29,8,11,29,186,1
veh2060332,Bus,8.0,1.38,11,30,145,172,0
veh937664,Bus,8.0,1.4,17,30,145,172,0
veh2999836,Bus,8.0,1.38,16,17,12,186,0
veh4124080,Bus,7.99,1.7,15,54,144,117,0
veh94271,Bus,8.0,1.28,15,47,215,41,0
veh6186900,Bus,8.0,1.44,21,46,87,114,0
veh94257,Bus,8.0,1.55,14,26,87,56,1
veh376699,Bus,8.0,1.74,12,32,86,59,0
veh5904197,Bus,8.0,1.4,8,51,29,56,0
veh1594292,Bus,8.0,1.27,19,47,215,41,0
veh4502824,Bus,8.0,1.65,15,24,144,178,1
veh282869,Bus,8.0,1.28,22,11,29,186,1
veh5436894,Bus,7.99,1.4,6,51,29,56,0
veh4591888,Bus,8.0,1.74,8,32,86,59,0
veh2905254,Bus,7.99,1.4,6,51,29,56,0
veh1127975,Bus,7.99,1.44,21,46,87,114,0
veh5342415,Bus,7.98,1.28,17,47,215,41,0
veh2905340,Bus,8.0,1.66,13,24,144,178,1
veh4313333,Bus,8.0,1.49,6,15,4,178,0
veh2532527,Bus,7.98,1.35,18,11,29,186,1
veh5626632,Bus,7.99,1.22,19,45,207,33,0
veh2249165,Bus,7.99,1.65,21,24,144,178,1
veh1221679,Bus,8.0,1.55,4,26,87,56,1
veh4218689,Bus,8.0,1.74,8,32,86,59,0
veh1966494,Bus,7.99,1.39,14,31,29,201,1
veh3656941,Bus,8.0,1.65,8,24,144,178,1
veh3656987,Bus,7.99,1.74,12,32,86,59,0
veh4781264,Bus,8.0,1.39,22,31,29,201,1
veh188458,Bus,8.0,1.4,21,30,145,172,0
veh1594318,Bus,8.0,1.71,22,2,86,33,1
veh4218808,Bus,8.0,1.62,19,26,87,56,1
veh2716121,Bus,8.0,1.69,10,52,174,201,0
veh3468170,Bus,8.0,1.7,11,54,144,117,0
veh4875183,Bus,7.99,1.74,16,32,86,59,0
veh1783821,Bus,8.0,1.66,21,24,144,178,1
veh1499351,Bus,8.0,1.21,13,45,207,33,0
veh3752871,Bus,8.0,1.37,20,32,27,201,0
veh2716138,Bus,8.0,1.39,12,31,29,201,1
veh4686851,Bus,8.0,1.21,17,45,207,33,0
veh1499285,Bus,8.0,1.27,8,11,29,186,1
veh1310818,Bus,8.0,1.44,5,46,87,114,0
veh2716057,Bus,8.0,1.65,5,24,144,178,1
veh3657043,Bus,8.0,1.27,18,11,29,186,1
veh749426,Bus,8.0,1.71,6,2,86,33,1
veh1783724,Bus,7.99,1.38,12,17,12,186,0
veh2154353,Bus,8.0,1.4,5,30,145,172,0
veh5815181,Bus,8.0,1.4,22,51,29,56,0
veh5998622,Bus,8.0,1.35,15,11,29,186,1
veh2439578,Bus,7.99,1.49,14,15,4,178,0
veh5626653,Bus,8.0,1.35,22,11,29,186,1
veh5248330,Bus,8.0,1.22,13,2,230,56,0
veh3189580,Bus,8.0,1.27,8,11,29,186,1
veh1688167,Bus,8.0,1.39,20,51,29,56,0
veh4313390,Bus,8.0,1.37,10,32,27,201,0
veh2622354,Bus,8.0,1.4,21,30,145,172,0
veh188377,Bus,8.0,1.39,14,51,29,56,0
veh3563090,Bus,8.0,1.33,6,12,202,175,0
veh4030261,Bus,8.0,1.57,11,22,174,48,1
veh188333,Bus,7.99,1.66,9,24,144,178,1
veh2249025,Bus,7.99,1.5,8,15,4,178,0
veh5626568,Bus,8.0,1.74,14,32,86,59,0
veh3563163,Bus,8.0,1.74,12,32,86,59,0
veh937726,Bus,8.0,1.33,22,12,202,175,0
veh655025,Bus,8.0,1.16,4,6,87,41,1
veh3563178,Bus,8.0,1.16,14,6,87,41,1
veh4313409,Bus,8.0,1.57,13,22,174,48,1
veh5815020,Bus,8.0,1.28,8,11,29,186,1
veh2905388,Bus,8.0,1.21,17,2,230,56,0
veh4591936,Bus,8.0,1.74,12,32,86,59,0
veh6560554,Bus,8.0,1.47,14,15,4,178,0
veh4502797,Bus,8.0,1.37,12,17,12,186,0
veh3846361,Bus,8.0,1.71,19,2,86,33,1
veh5342427,Bus,8.0,1.7,18,54,144,117,0
veh472788,Bus,8.0,1.71,22,2,86,33,1
veh5248252,Bus,8.0,1.4,7,30,145,172,0
veh3752828,Bus,8.0,1.5,17,4,144,41,1
veh5248255,Bus,7.99,1.74,7,32,86,59,0
veh3279594,Bus,8.0,1.33,20,12,202,175,0
veh1966572,Bus,8.0,1.48,20,15,4,178,0
veh3563123,Bus,8.0,1.35,9,11,29,186,1
veh3656915,Bus,7.99,1.38,6,17,12,186,0
veh3752867,Bus,8.0,1.69,20,52,174,201,0
veh1966402,Bus,8.0,1.4,6,51,29,56,0
veh6470437,Bus,8.0,1.74,14,32,86,59,0
veh4124084,Bus,7.99,1.27,16,11,29,186,1
veh3935930,Bus,8.0,1.55,4,26,87,56,1
veh2810673,Bus,8.0,1.4,8,51,29,56,0
veh376624,Bus,8.0,1.71,6,2,86,33,1
veh2622313,Bus,7.99,1.22,17,45,207,33,0
veh2439610,Bus,8.0,1.33,17,12,202,175,0
veh5342375,Bus,8.0,1.38,14,31,29,201,1
veh6377297,Bus,8.0,1.71,15,54,144,117,0
veh4313362,Bus,8.0,1.5,8,15,4,178,0
veh2810728,Bus,8.0,1.74,12,32,86,59,0
veh5436905,Bus,8.0,1.44,7,46,87,114,0
veh5721566,Bus,8.0,1.7,9,54,144,117,0
veh4502860,Bus,8.0,1.65,18,24,144,178,1
veh282780,Bus,7.99,1.4,14,51,29,56,0
veh2905328,Bus,8.0,1.21,11,2,230,56,0
veh3374268,Bus,8.0,1.54,20,26,87,56,1
veh6186869,Bus,8.0,1.5,18,4,144,41,1
veh1405221,Bus,8.0,1.39,12,31,29,201,1
veh2532494,Bus,8.0,1.38,15,31,29,201,1
veh6377326,Bus,8.0,1.15,18,6,87,41,1
veh749558,Bus,8.0,1.4,18,51,29,56,0
veh3657059,Bus,7.99,1.44,19,46,87,114,0
veh3096083,Bus,8.0,1.71,6,2,86,33,1
veh655203,Bus,8.0,1.54,20,26,87,56,1
veh1405198,Bus,8.0,1.22,9,45,207,33,0
veh6092232,Bus,8.0,1.21,5,45,207,33,0
veh4313435,Bus,8.0,1.21,15,45,207,33,0
veh5904349,Bus,8.0,1.55,21,4,144,41,1
veh3936100,Bus,7.99,1.33,19,12,202,175,0
veh5721552,Bus,8.0,1.38,8,17,12,186,0
veh4781247,Bus,8.0,1.54,20,26,87,56,1
veh2905295,Bus,8.0,1.15,9,6,87,41,1
veh1127826,Bus,8.0,1.39,8,51,29,56,0
veh3563137,Bus,8.0,1.22,9,45,207,33,0
veh6470393,Bus,7.99,1.22,9,45,207,33,0
veh3657086,Bus,8.0,1.71,21,54,144,117,0
veh6092263,Bus,8.0,1.4,8,30,145,172,0
veh1127805,Bus,8.0,1.69,6,52,174,201,0
veh188417,Bus,8.0,1.22,17,45,207,33,0
veh6092407,Bus,8.0,1.38,21,31,29,201,1
veh376786,Bus,8.0,1.55,20,26,87,56,1
veh1310963,Bus,8.0,1.16,18,6,87,41,1
veh6281297,Bus,8.0,1.55,20,26,87,56,1
veh5904223,Bus,8.0,1.71,9,54,144,117,0
veh5342314,Bus,8.0,1.74,8,32,86,59,0
veh3935984,Bus,8.0,1.44,9,46,87,114,0
veh282689,Bus,7.99,1.54,6,26,87,56,1
veh1032265,Bus,8.0,1.69,19,2,86,33,1
veh6560479,Bus,8.0,1.4,8,51,29,56,0
veh5904174,Bus,7.99,1.16,6,6,87,41,1
veh4502722,Bus,8.0,1.74,6,32,86,59,0
veh2532445,Bus,7.99,1.22,9,45,207,33,0
veh6186758,Bus,8.0,1.74,8,32,86,59,0
veh6281254,Bus,8.0,1.16,17,6,87,41,1
veh4591959,Bus,8.0,1.39,15,31,29,201,1
veh5248294,Bus,8.0,1.22,9,2,230,56,0
veh3374189,Bus,8.0,1.71,13,54,144,117,0
veh1405187,Bus,8.0,1.55,9,26,87,56,1
veh4781244,Bus,8.0,1.28,20,11,29,186,1
veh4123964,Bus,8.0,1.44,5,46,87,114,0
veh2810731,Bus,8.0,1.37,12,32,27,201,0
veh5721568,Bus,8.0,1.28,9,47,215,41,0
veh472715,Bus,8.0,1.4,16,51,29,56,0
veh94209,Bus,8.0,1.74,9,32,86,59,0
veh2532520,Bus,7.99,1.55,17,4,144,41,1
veh4030384,Bus,8.0,1.38,22,32,27,201,0
veh937625,Bus,8.0,1.71,13,54,144,117,0
veh2532495,Bus,8.0,1.44,15,46,87,114,0
veh5248306,Bus,8.0,1.44,11,46,87,114,0
veh5248339,Bus,8.0,1.5,14,15,4,178,0
veh1688163,Bus,7.99,1.28,19,47,215,41,0
veh1032201,Bus,7.99,1.22,13,2,230,56,0
veh4591892,Bus,8.0,1.33,8,12,202,175,0
veh282822,Bus,8.0,1.35,18,11,29,186,1
veh2622297,Bus,7.99,1.71,16,2,86,33,1
veh5998529,Bus,7.99,1.5,6,15,4,178,0
veh1966582,Bus,7.99,1.22,21,45,207,33,0
veh376656,Bus,8.0,1.37,8,17,12,186,0
veh937548,Bus,8.0,1.39,7,31,29,201,1
veh3563267,Bus,8.0,1.39,22,31,29,201,1
veh3279483,Bus,7.99,1.24,10,6,87,41,1
veh5904195,Bus,7.98,1.21,7,2,230,56,0
veh6560528,Bus,8.0,1.21,11,45,207,33,0
veh5248262,Bus,7.99,1.21,7,2,230,56,0
veh5998645,Bus,8.0,1.54,17,26,87,56,1
veh4781090,Bus,8.0,1.37,6,32,27,201,0
veh2532488,Bus,8.0,1.69,14,2,86,33,1
veh2060374,Bus,7.99,1.28,15,47,215,41,0
veh5248288,Bus,8.0,1.5,9,4,144,41,1
veh5158825,Bus,8.0,1.37,6,17,12,186,0
veh4409498,Bus,8.0,1.35,9,11,29,186,1
veh2154472,Bus,8.0,1.28,16,11,29,186,1
veh6092385,Bus,8.0,1.54,19,26,87,56,1
veh2154536,Bus,7.99,1.55,21,4,144,41,1
veh4313511,Bus,8.0,1.69,22,2,86,33,1
veh4124068,Bus,8.0,1.7,14,2,86,33,1
veh6281256,Bus,8.0,1.44,17,46,87,114,0
veh3846232,Bus,8.0,1.15,8,6,87,41,1
veh3563223,Bus,8.0,1.69,18,52,174,201,0
veh5721638,Bus,8.0,1.38,17,31,29,201,1
veh1032128,Bus,8.0,1.66,7,24,144,178,1
veh6377373,Bus,8.0,1.39,22,51,29,56,0
veh1221807,Bus,8.0,1.7,16,2,86,33,1
veh1405294,Bus,7.98,1.15,19,6,87,41,1
veh5998660,Bus,8.0,1.69,18,52,174,201,0
veh2622350,Bus,8.0,1.49,20,15,4,178,0
veh6377196,Bus,7.99,1.37,6,17,12,186,0
veh6560581,Bus,8.0,1.4,17,30,145,172,0
veh3189705,Bus,8.0,1.39,19,31,29,201,1
veh4969635,Bus,8.0,1.21,11,45,207,33,0
veh5248266,Bus,8.0,1.54,8,26,87,56,1
veh5721519,Bus,8.0,1.69,6,52,174,201,0
veh4875114,Bus,8.0,1.66,9,24,144,178,1
veh4218663,Bus,8.0,1.74,6,32,86,59,0
veh5721705,Bus,8.0,1.38,22,17,12,186,0
veh4030221,Bus,8.0,1.4,8,30,145,172,0
veh3279481,Bus,8.0,1.39,10,31,29,201,1
veh1221830,Bus,8.0,1.68,18,2,86,33,1
veh6377336,Bus,8.0,1.37,18,32,27,201,0
veh2716108,Bus,8.0,1.7,9,2,86,33,1
veh94349,Bus,8.0,1.74,22,32,86,59,0
veh1783707,Bus,7.99,1.38,10,17,12,186,0
veh3096256,Bus,8.0,1.66,21,24,144,178,1
veh2532536,Bus,7.99,1.7,18,54,144,117,0
veh4969633,Bus,8.0,1.7,11,54,144,117,0
veh4502758,Bus,8.0,1.15,9,6,87,41,1
veh376778,Bus,8.0,1.71,19,54,144,117,0
veh5626497,Bus,8.0,1.55,8,26,87,56,1
veh4030185,Bus,8.0,1.44,5,46,87,114,0
veh1032209,Bus,7.99,1.38,14,17,12,186,0
veh3936011,Bus,8.0,1.65,11,24,144,178,1
veh4875166,Bus,7.99,1.35,15,11,29,186,1
veh1688158,Bus,8.0,1.74,19,32,86,59,0
veh4969747,Bus,8.0,1.69,22,52,174,201,0
veh4781144,Bus,8.0,1.38,10,17,12,186,0
veh2999802,Bus,8.0,1.5,13,4,144,41,1
veh2060340,Bus,8.0,1.28,12,11,29,186,1
veh3656920,Bus,8.0,1.4,7,30,145,172,0
veh5342343,Bus,8.0,1.71,10,2,86,33,1
veh472689,Bus,8.0,1.7,13,54,144,117,0
veh1127959,Bus,8.0,1.62,19,24,144,178,1
veh6092376,Bus,8.0,1.74,18,32,86,59,0
veh94282,Bus,7.99,1.5,16,15,4,178,0
veh3189654,Bus,8.0,1.74,14,32,86,59,0
veh282862,Bus,7.99,1.57,21,22,174,48,1
veh3279468,Bus,8.0,1.54,9,26,87,56,1
veh4591973,Bus,8.0,1.69,16,52,174,201,0
veh5437035,Bus,8.0,1.74,18,32,86,59,0
veh5815165,Bus,8.0,1.33,20,12,202,175,0
veh2999855,Bus,8.0,1.55,18,26,87,56,1
veh4591925,Bus,8.0,1.57,11,22,174,48,1
veh4502773,Bus,8.0,1.4,10,51,29,56,0
veh2810773,Bus,8.0,1.54,17,26,87,56,1
veh5531594,Bus,7.98,1.16,16,6,87,41,1
veh1221835,Bus,8.0,1.38,18,17,12,186,0
veh5904262,Bus,7.99,1.23,13,45,207,33,0
veh2622199,Bus,7.99,1.33,7,12,202,175,0
veh4218848,Bus,8.0,1.5,22,15,4,178,0
veh843913,Bus,8.0,1.44,9,46,87,114,0
veh5998672,Bus,8.0,1.44,19,46,87,114,0
veh2060411,Bus,8.0,1.5,18,15,4,178,0
veh2716200,Bus,8.0,1.55,18,26,87,56,1
veh3846338,Bus,8.0,1.34,17,12,202,175,0
veh5531483,Bus,8.0,1.69,6,52,174,201,0
veh94222,Bus,8.0,1.69,10,2,86,33,1
veh2999899,Bus,8.0,1.28,22,11,29,186,1
veh6560587,Bus,8.0,1.27,17,47,215,41,0
veh4969695,Bus,7.99,1.21,17,45,207,33,0
veh1032172,Bus,8.0,1.74,10,32,86,59,0
veh2810811,Bus,7.99,1.21,19,2,230,56,0
veh3096127,Bus,8.0,1.55,9,4,144,41,1
veh2905406,Bus,8.0,1.4,19,30,145,172,0
veh1966399,Bus,7.99,1.22,5,45,207,33,0
veh4592006,Bus,7.99,1.15,19,6,87,41,1
veh376776,Bus,8.0,1.55,19,4,144,41,1
veh1127878,Bus,8.0,1.38,12,31,29,201,1
veh5065490,Bus,7.99,1.22,13,45,207,33,0
veh6186815,Bus,7.99,1.28,13,47,215,41,0
veh94305,Bus,8.0,1.65,18,24,144,178,1
veh1032203,Bus,7.99,1.38,14,31,29,201,1
veh4124081,Bus,7.98,1.28,15,47,215,41,0
veh1688002,Bus,8.0,1.27,6,11,29,186,1
veh2439568,Bus,7.98,1.24,13,45,207,33,0
veh282799,Bus,8.0,1.28,16,11,29,186,1
veh4313501,Bus,8.0,1.55,21,4,144,41,1
veh6377310,Bus,8.0,1.37,16,32,27,201,0
veh2154548,Bus,8.0,1.34,22,12,202,175,0
veh3096213,Bus,8.0,1.22,17,2,230,56,0
